,tweet,label
7666,A nicca got some crazy head last night &#128513;&#128513;&#128588;&#128588;&#128588;&#128515;&#128522;&#128540;&#128541;,0
7667,A nicca is hungry ... AS FUCK!!,0
7668,A nicca is hungry as fuk!!,0
7669,A nicca is hungry as hell,0
7670,A nicca need a maid #Str8Up,0
7671,A nicca say he ballin ask em where his title n his deeds at not wher his clothes n his keys at,1
7672,A nicca still tired from last night ... Wtf!!,0
7674,"A nigga could tell you he aint fucking with her but really do be , that's why you gotta ask . Most of the time a bitch won't lie about that",0
7675,A nigga will say the worst about a bitch and she'll still feel validated as long as he would fuck her.,0
7676,A pharaohs nd his angry bird http://t.co/jMC2eR32Ka,0
7677,A random am scroll lands me here...RT @user Charlie horses durin sex just simply means you didn't drink enough water that day,0
7678,"A real gangster ass nigga know the play, the real gangster ass niggas gets the flyest of the bitches, ask that gangster ass nigga little J",0
7679,A real nigga ain't complete without a real bitch,0
7680,A shockingly true tale from the Oreo that almost got devoured. http://t.co/WYIS0LVdsi,0
7681,A squad of dyke cholas fear nobody. They worse than the cartel,0
7682,A tall tee n sum slouch shoes on I could've fucc yo bitch,0
7683,A teen was running around Target in monkey pjs screaming OO OO AH AH &amp; the fitting room girls were cackling. Was today designed to annoy me?,0
7684,A week till im out this bitch.. Thank GOD,0
7685,"A white lighter is bad luck, not yellow ur stupid",0
7686,"A wise man once said ""Damn I hate a bitch that like to argue nd shit""",0
7687,A yellow jacket landed on my mouth and stung me while I was cutting grass..safe to say he won &#128029; http://t.co/caYUcS8O01,0
7688,A-Rod said the number #13 he wears on his uniform is for opposing teams to fear him but the fact is A-Rod is a damn cancer to the #Yankees,0
7689,A1 bricks in this bitch we in Gucci house,0
7690,AHHH karmas a bitch,0
7692,"ALL HE NEEDS IS A SKIRT!!!
Sure looks like a bitch to me.
 http://t.co/89HH52pCUe&#8221;",0
7693,"AMERICAN GOVERNMENT PREACHES ""NO BULLYING""
Creating a new generation of pussies! http://t.co/fbGuCK7Wc1&#8221;",0
7694,"AND #NorthKorea called #Barack a monkey. LOL! 
RT! 
*If the shoe fits! 'Cause it sure looks like he married one! 
http://t.co/F0pGDalfaA&#8221;",0
7695,ATTENTION! Leggings ain't for everybody. Especially you hippo looking hoes!,0
7696,"ATTN : All Brown University students, the stop and frisk protesters will be systematically dispersed into random U.S. ghettos. Good luck.",0
7697,"Abby doesnt understand how beautiful she is, bitch you is straight up trippin. You know guys be droolin boutchu. Dont play. Lmao",0
7698,Abed and I are gonna retire in Florida and get all the bad bitches in the nursing home.,0
7699,Abed looks like he has to take a shit #bro #pic #brolic #boyswhotakepicsinsuits #tie #swag #hoes #on #us http://t.co/oRLZfqgIyV,0
7700,About all u can expect from a nicca that can barely talk! Lmao RT @user: @user dude can't spell worth shit yo lol,0
7701,About to be 23. Officially an old ass bitch,0
7702,About to go watch dis bitch birth the devil #kinky @user,0
7703,About to smack some peckerwoods in a Judge pit,0
7704,Absolutely absurd that they even had to think about that call. #joke #zebras,0
7705,"Accept your flaws and imperfections because that's what makes you, YOU! See I'm a fuck, small dick faggot with parents who don't love me.",1
7706,"According to my brothers iPod, its December 1969. If so, I predict that Mickey Mantle of the NY Yankees will announce his retirement March 1",0
7707,Acid yellow http://t.co/hkpOM1iM,0
7708,Act like I'm Casper get ghost with a bitch,0
7709,"Actual quote from local cop - ""there are too many pussies in this town"".",0
7710,Actually I'm gonna have @user train her to be a fag. Don't you dare bring a boy into my house you slut.You scissor like a good girl,0
7712,Adam West? RT @user: LMAO this is trash b http://t.co/TsvuMw92HU,0
7713,Add my snapchat lil bitch: TreVaughn3,0
7714,Aerin told me to leave them lightskin boys alone. Shit bitch I DID &#9995;&#128514;,0
7715,Af RT @user: @user @user nah these hoes stupid,0
7716,After 27 weeks straight of that nigga being you MCM we get it bitch y'all fucking &#128514;&#128514;&#128514;&#128514;,0
7717,After Deztinis session we needed this lmao Jk girl good yob lol http://t.co/3spfhBBkVD,0
7718,"After I say some shit I just be like "" wow that was so uncalled for , you're really a bitch "" &#128514;&#128514; attitude on &#128175;",0
7719,"After Kuroda gave it his all putting up career numbers but getting no run support, the Yankees don't deserve to get into the World Series",0
7720,After a fight in the club in New Orleans them bitches start jumping,0
7721,"After seeing Kansas play Duke a couple weeks ago, I could tell you I'm surprised that Charlie Weis has been let go...but I'm not.",0
7722,After the leg workout I was put through today walking up the stairs is a straight up bitch! #ouch,0
7723,After tonight&amp;&amp; many more nights to come!! I will show you what a cold hearted bitch can do!!! #donefeedup #solo,0
7724,After watching the desolation of smaug I have come to the conclusion that bilbo made all other hobbits look like bitches in LOTR.,0
7725,After you get good pussy you be feelin like you just found the last dragon ball..,0
7726,"Aghh! I took my 15minute break to relax for a bit, not to here this bitch yell&amp;complain! &#128530;",0
7727,Ahhh fuck it let's go 405 rows for the hoes http://t.co/EWuIN0Jt3y,0
7728,Ahhhh but now I'm fuckin all you niqqa's hoes &#128527;&#128076;&#128069;&#128166;,0
7729,Ahmed's moms bomb pussy&gt;&gt;&gt;,0
7730,Ain't been on this hoe all day,0
7731,Ain't been on this hoe all day haha #FWM,0
7732,Ain't even fuckin wit shady bitches,0
7733,Ain't fuckin wit nomore hoes got who I want &#128586;&#128564;&#128524;&#128143;&#128145;&#128175;,0
7734,"Ain't it a bitch when one of the people you get so excited hearing from, sends the shortest most closed-ended thing ever? Ugh let down",0
7735,"Ain't like them guys who wine and dine to keep they women.. My bitches only want two things, that's to get high and kick it",0
7736,Ain't me ain't me these pussy ass niggas ain't me !,0
7737,Ain't met a bitch yet that could compete.,0
7738,Ain't no bitch doe,0
7739,Ain't no broke bitches standing next to me&#128564;&#128564;,0
7740,Ain't no love in the ghetto &#128148;,0
7741,Ain't no pussy better than loyal pussy!,0
7742,Ain't nobody up .. TL slick dead .. Other than the females bashing niccas early dis morning lol,0
7743,Ain't none of these hoes loyal none of em if I cloud show y'all the stuff be coming thru my phone....but that ain't none of y'all business,0
7744,Ain't nothing funnier then watching a woman try to hide her inner hoe &#128514;&#128514;&#128514; know she like to get hit from the back and have a finger...nvm,0
7745,"Ain't nothing funnier then watching somebody live a complete different life on the internet I be like ""who this hoe think she foolin""",0
7746,Ain't nothing that good head or pussy that curl yah toes up&#128514;&#128553;,0
7747,Ain't nun Ordinary about this bitch &#9995;&#128527;,0
7748,Ain't nuttin but a white trash party.,1
7749,"Ain't shit like fucking another nigga bitch and askin her ""who pussy is this"" and she say yours lmao no bitch im stealing this pussy lol",1
7750,Ain't shit pretty but my bitch and my momma anyone can get the drama,0
7751,Ain't that a bitch.,0
7752,Ain't this a bitch,0
7753,Ain't this a bitch---&gt; Clock mistake in Alabama-Arkansas - via @user Champ Drive http://t.co/Go1XTsuv6O,0
7754,"Aint #WCW jus ""bitches i wan fck"" day?",0
7755,Aint This A Bitch... I just saw my bitch kiss a bitch . You lucky I dont kill yo ass but you can still get pistol whipped - wayne,0
7756,"Aint no bitches here... Well, like 3",0
7757,Aint no hoe in blood,0
7758,"Aint no hoe worth loosing your wife, aint no beef worth loosing your life!",0
7759,Aint no pussy better then perk pussy,0
7760,"Aint nobody wearing those new Westbrook ""Jordan's"" but Mexicans &amp; trailer park trash white girls.",1
7761,"Aint this a bitch,! The power out from this shit.",0
7762,Al noooo ...... Too late fuckin faggot ! Lmao,1
7763,Alabama won tho. So roll tide bitch,0
7764,"Alarm set, early bird n all that. Night all xx",0
7765,Alcohol....drunk hoe &#171;@user i miss...&#187;,0
7766,Alex Smith saw his career leave with that fumble and reeled that bitch back in with everything he had.,0
7767,Alex Smith such a got damn bitch man,0
7768,Alex Smith wears red and yellow now so quit being psycho ex boyfriends and get over him. He's in the past,0
7769,Alexa's phone gave us colors and Julia got yellow I'm dying #racistaf,0
7770,"Alfredo, Linguini, Pasta.... Just fancily prepared trash",0
7771,Alibaba / Jack Ma: Gotta love a guy who beat Meg Whitman's albino ass back to the US. Freakin' commie genius.,0
7772,Alice took advantage of me last night...... that bitch won't tonight!!!!!,0
7773,All DESE yung niggaz pussy,0
7774,"All I ask for is love n loyalty. . nothing else. No arguing over other bitches/niggas , no he say she say , no social media bs... Just love",0
7775,All I did was said her weed was trash,0
7776,All I ever want is for someone to love me as deeply and devotedly as Charlie Kelly loves the waitress.,0
7777,"All I got for these hoes is dick, duct tape, and a stapler.",0
7778,All I need is a 100 million dollars Bc I got that bad bitch,0
7779,"All I need is one, I don't want ""the hoes """,0
7780,All I want for my birthday is a big booty hoe &#128526;&#128526;,0
7781,All I want for my birthday is a big booty hoe.,0
7782,All I want is a 100 million dollars and a bad bitch,0
7783,All I want is a 100 million dollars and no bad bitch. I'm selfish lol,0
7784,"All I want is bitches, big booty bitches",0
7785,All I want is cheesy bread and brownies &#128523;,0
7786,All I wanted to do was get some hoes too :(,0
7787,All I wanted was 100 million dollars and a bad bitch. But now I want 200 and a m&#233;nage in my palace,0
7788,All I wants is to represent da life o da colored man.,0
7789,All I've asked is for one thing. &amp; one thing only . But I get more then what most bitches could ever have... But still.,0
7790,All Okies are trash.,0
7791,All These hoes sooo average &#128553;&#128533;,0
7792,All a nicca need is time .. #BePatient,0
7793,All a nicca want is some Coney Island and Lous Deli tho! #DetroitNiccaInAtlantaProblems,0
7794,"All bitches do is graduate, get pregnant n become CNAs &#128557;&#128557;&#128557;&#128557;",0
7795,All bitches need a bus driver uppercut a Chris brown bitch slap followed by some dancing nd Chad Johnson hea http://t.co/Teuqy9hF,0
7796,All d messy hoes sleep,0
7797,All da lil bald headed bitches standn outside of kevin gates tryna get in &#128514;&#128514;&#128514;,1
7798,All da white folk off twitter yet? Da colored tweet at night while y'all sleep cuz you gotta woyke tomorrow.,0
7799,All deses bitches know that you're my nigga.,0
7800,All deses bitches turnt up I'm fenna turn em down,0
7801,"All good things must come to an end, that's all right get 'em tomorrow #Yankees",0
7802,All hoe money is gooooooooooood,0
7803,All i kno is make them hoes cone joints,0
7804,All it take is for one bitch to open her mouth and niggas start fuckin up.,0
7806,"All my bitches love me, all my all my bitches love me, all my bitches love me. You ain't fuckin with my dougie &#128129; @user",0
7807,All my gold is white not yellow.,0
7808,All my hoes got money she in the mall she ballin bitch buy something for me,0
7809,All my hoes they so rude,0
7810,"All my life i been this cold, all my nights been With hoes.",0
7811,All my niggaz better have at least 3 ugly bitches number in their phone this summer.,0
7812,All my old hoes gone love my video,0
7813,All my old hoes wana have my baby,0
7814,All my so whitey bois gone ride,0
7815,All my white school teachers back in elementary knew not to give me no pussy. I'm telling all of my niggas.,0
7816,All my young boys round me sayin get money and fuck these hoes,0
7817,"All my young boys round me saying ""get money and fuck these hoes""",0
7818,All of a sudden craving the hell out of @user cookies.,0
7819,All of my bitches know they temporary,0
7820,All of my money neat all of my bitches freaky everybody kno it IT AINT A SECRET,0
