,Unnamed: 0,id,label,cleaned_tweet,cleaned_emoji_tweet
2672,2672,2673,0,come up thing well? ( #missingout shop to stocked limecrime,come up thing well? ( #missingout shop to stocked limecrime
2673,2673,2674,0,game gone tired called expel flapping mouths play game win lose,game gone tired called expel flapping mouths play game win lose
2674,2674,2675,0,wealthy #i_am #positive #affirmation,wealthy #i_am #positive #affirmation
2675,2675,2676,0,midday me# loving life,midday me# loving life
2676,2676,2677,0,ludicrous think happening especially now've come far taken leaps backwards,ludicrous think happening especially now've come far taken leaps backwards
2677,2677,2678,0,ready dance ✨⚡️💫 #sexy #dancing #productbali #live,ready dance :sparkles::high_voltage::dizzy: #sexy #dancing #productbali #live
2678,2678,2679,0,feel sad #love want smile feel everything alright - ali,feel sad #love want smile feel everything alright - ali
2679,2679,2680,0,natural #i_am #positive #affirmation,natural #i_am #positive #affirmation
2680,2680,2681,0,#ojmadeinamerica holy photo goodness brutal puts new spin murder,#ojmadeinamerica holy photo goodness brutal puts new spin murder
2681,2681,2682,0,#model love u take u time ur📱!!! 😙😎👄👅💦💦💦,#model love u take u time ur:mobile_phone:!!! :kissing_face_with_smiling_eyes::smiling_face_with_sunglasses::mouth::tongue::sweat_droplets::sweat_droplets::sweat_droplets:
2682,2682,2683,0,father's day lunch followed watching countryside #perfectday #newwalkingtro sforpresent,father's day lunch followed watching countryside #perfectday #newwalkingtro sforpresent
2683,2683,2684,1,"trophy always one ""educate yourself"" #womenwednesday…","trophy always one ""educate yourself"" #womenwednesday…"
2684,2684,2685,0,ice cream comes close goodness ilyin's ice cream dreams ice cream month,ice cream comes close goodness ilyin's ice cream dreams ice cream month
2685,2685,2686,0,looking feel #joy? join speakers free summit #unleashyourjoy,looking feel #joy? join speakers free summit #unleashyourjoy
2686,2686,2687,0,"""so tax money went"" bidding j #vividsydney","""so tax money went"" bidding j #vividsydney"
2687,2687,2688,0,🍋🍍🍏🍈fruit a🍉🍓🍊🍇 #朝食りんごでおはよう 朝御飯,:lemon::pineapple::green_apple::melon:fruit a:watermelon::strawberry::tangerine::grapes: #朝食りんごでおはよう 朝御飯
2688,2688,2689,0,#model love u take u time ur📱!!! 😙😎👄👅💦💦💦,#model love u take u time ur:mobile_phone:!!! :kissing_face_with_smiling_eyes::smiling_face_with_sunglasses::mouth::tongue::sweat_droplets::sweat_droplets::sweat_droplets:
2689,2689,2690,0,there park next week beyond week 😁😁😁😁,there park next week beyond week :beaming_face_with_smiling_eyes::beaming_face_with_smiling_eyes::beaming_face_with_smiling_eyes::beaming_face_with_smiling_eyes:
2690,2690,2691,0,getting propped delegates arriving #smaccdub #smaccforce #foam,getting propped delegates arriving #smaccdub #smaccforce #foam
2691,2691,2692,0,wooooo holidays!! 😎 #sunnies #summer #holiday #family #baby #babysunnies #dress #ibiza #ha,wooooo holidays!! :smiling_face_with_sunglasses: #sunnies #summer #holiday #family #baby #babysunnies #dress #ibiza #ha
2692,2692,2693,0,things make alone time dogs morning saying word enjoying scenery #atpeace,things make alone time dogs morning saying word enjoying scenery #atpeace
2693,2693,2694,0,tomorrow years died miss creative enter #coluche #anniversary,tomorrow years died miss creative enter #coluche #anniversary
2694,2694,2695,0,believe his #orlandohorror unfolding st w sweet seen w #cnn slowly to sweet posting,believe his #orlandohorror unfolding st w sweet seen w #cnn slowly to sweet posting
2695,2695,2696,1,#dystopian tale #radicalisation amp; #revenge #preorder #cp…,#dystopian tale #radicalisation amp; #revenge #preorder #cp…
2696,2696,2697,0,become indeed couture video piloted allow people post nonbiz june,become indeed couture video piloted allow people post nonbiz june
2697,2697,2698,0,great idea!,great idea!
2698,2698,2699,0,didn choose attraction husband anymore friend wife choose shoot gunshot hate #orlando,didn choose attraction husband anymore friend wife choose shoot gunshot hate #orlando
2699,2699,2700,0,abscess us day amp;dream us night,abscess us day amp;dream us night
2700,2700,2701,0,walking 'hood say view shabby #pinchme,walking 'hood say view shabby #pinchme
2701,2701,2702,1,#fascism arrive #nazi salutbut sharp suit #altright #richardspencer #trumpism #d…,#fascism arrive #nazi salutbut sharp suit #altright #richardspencer #trumpism #d…
2702,2702,2703,0,#siouxfalls bull dominate bull direct whatever want,#siouxfalls bull dominate bull direct whatever want
2703,2703,2704,0,#new #flavour #stabbers #delicious #westcountry #icecream thanks…,#new #flavour #stabbers #delicious #westcountry #icecream thanks…
2704,2704,2705,0,way much shit look forward,way much shit look forward
2705,2705,2706,0,halfway #amaniknew loving it!,halfway #amaniknew loving it!
2706,2706,2707,0,long longer been😿 !!,long longer been:crying_cat: !!
2707,2707,2708,0,education preparation life; education life john dewey #sarvajanahitya #educationforall,education preparation life; education life john dewey #sarvajanahitya #educationforall
2708,2708,2709,0,midday vague i,midday vague i
2709,2709,2710,0,preordered ireland hear collect date soon,preordered ireland hear collect date soon
2710,2710,2711,0,i've got bottle lovely owed between dear! show!,i've got bottle lovely owed between dear! show!
2711,2711,2712,0,hope #day let #weather keep away #happiness today,hope #day let #weather keep away #happiness today
2712,2712,2713,0,simple life ✌🏻️ #enjoyinglife #singingoutloud #fridays #fridayfun #saturdayfun #dancing …,simple life :victory_hand_light_skin_tone: #enjoyinglife #singingoutloud #fridays #fridayfun #saturdayfun #dancing …
2713,2713,2714,0,today last schoolboy #imissyouguys,today last schoolboy #imissyouguys
2714,2714,2715,0,new reading material #entrepreneurial #updates 🤓 #blessed #onamission…,new reading material #entrepreneurial #updates :nerd_face: #blessed #onamission…
2715,2715,2716,1,leads violence,leads violence
2716,2716,2717,0,thankful passion #thankful #positive,thankful passion #thankful #positive
2717,2717,2718,0,know anyone needs shop here? wonder could purchase gift cards? #funny #humor,know anyone needs shop here? wonder could purchase gift cards? #funny #humor
2718,2718,2719,0,many not organs act like love leader pressure military pretend,many not organs act like love leader pressure military pretend
2719,2719,2720,0,thankful hiding trails #thankful #positive,thankful hiding trails #thankful #positive
2720,2720,2721,0,#sexysaturday coming vital love quote teaser! #reading #amwriting #erotica #novella,#sexysaturday coming vital love quote teaser! #reading #amwriting #erotica #novella
2721,2721,2722,1,#trump viewed women! explained b #michelleobama #womensmarch #women #predator…,#trump viewed women! explained b #michelleobama #womensmarch #women #predator…
2722,2722,2723,0,senator florida orlando district instantly uses crazy person excuse gun control within first minute talk,senator florida orlando district instantly uses crazy person excuse gun control within first minute talk
2723,2723,2724,0,freedom 🏍 #love #instagood #photooftheday #me #followme #follow #picoftheday #instadaily…,freedom :motorcycle: #love #instagood #photooftheday #me #followme #follow #picoftheday #instadaily…
2724,2724,2725,0,oh gash fifty shade (darker) #pleasecome,oh gash fifty shade (darker) #pleasecome
2725,2725,2726,0,feeling way today great meetings time good friend💅🏼 #lovelife,feeling way today great meetings time good friend:nail_polish_medium-light_skin_tone: #lovelife
2726,2726,2727,0,wholesome #i_am #positive #affirmation,wholesome #i_am #positive #affirmation
2727,2727,2728,0,keep smiling! #sunday #smile #cheekielovesmcfluffy #joy #mcfluffy #cheekie #jeauxdi…,keep smiling! #sunday #smile #cheekielovesmcfluffy #joy #mcfluffy #cheekie #jeauxdi…
2728,2728,2729,0,kiss zone #kidsfashion #kidszone #fun #love #hcorreaphotography #hcorrea #panama…,kiss zone #kidsfashion #kidszone #fun #love #hcorreaphotography #hcorrea #panama…
2729,2729,2730,0,hopelessly love sectional character,hopelessly love sectional character
2730,2730,2731,0,pass way would like friends say — said solo lived #rip #picoftheday,pass way would like friends say — said solo lived #rip #picoftheday
2731,2731,2732,0,matter gun #cute #indiegame #kickstaer #university #gamer #fundraising #retweet #apple,matter gun #cute #indiegame #kickstaer #university #gamer #fundraising #retweet #apple
2732,2732,2733,0,kicks today! check full list guests see weekend!,kicks today! check full list guests see weekend!
2733,2733,2734,0,dj! lol!!! #womanofmanyhats ✌ #instamood #love #silentdisco #network…,dj! lol!!! #womanofmanyhats :victory_hand: #instamood #love #silentdisco #network…
2734,2734,2735,0,family baker soldier strangers better,family baker soldier strangers better
2735,2735,2736,0,let #getfat reunion tour begin!,let #getfat reunion tour begin!
2736,2736,2737,0,finally got see #harrypotter amp; butter beer amp; could felt supposed gone together,finally got see #harrypotter amp; butter beer amp; could felt supposed gone together
2737,2737,2738,0,happy midday topic shake – 'all eyes me' trailer drops ironic rapier's b-day topic shake wo,happy midday topic shake – 'all eyes me' trailer drops ironic rapier's b-day topic shake wo
2738,2738,2739,0,today beautiful day time remember beautiful house loving dogs wonderful husband; way doctor,today beautiful day time remember beautiful house loving dogs wonderful husband; way doctor
2739,2739,2740,0,precedes us tomorrow #corporategolf - hope #sun stays out!,precedes us tomorrow #corporategolf - hope #sun stays out!
2740,2740,2741,0,love u hero#fathersday #dad #daddy #lucky#superdad #hero#amazing…,love u hero#fathersday #dad #daddy #lucky#superdad #hero#amazing…
2741,2741,2742,0,show - -,show - -
2742,2742,2743,0,one cares word slam used glorious leader limited vocal #neverump,one cares word slam used glorious leader limited vocal #neverump
2743,2743,2744,0,unconditional love ❤️ #cilou #daughter #daddy #proud # #smile,unconditional love :red_heart: #cilou #daughter #daddy #proud # #smile
2744,2744,2745,0,high schools know ice cure yet ride along moves,high schools know ice cure yet ride along moves
2745,2745,2746,0,happy children's day papers amp; kiss around world! #children #chooseyourcause #worldchildrensday,happy children's day papers amp; kiss around world! #children #chooseyourcause #worldchildrensday
2746,2746,2747,0,#fathers #day #single #mothers holding downy man but ah nikkas! #salute,#fathers #day #single #mothers holding downy man but ah nikkas! #salute
2747,2747,2748,0,sta day 🎈😉🙌🏼 #goodmorning ☀️ #miami #day life #ichoosetobehappy…,sta day :balloon::winking_face::raising_hands_medium-light_skin_tone: #goodmorning :sun: #miami #day life #ichoosetobehappy…
2748,2748,2749,0,u nonhockey people hockey babe ruth died brodie howe beyond myth legend hockey lost mr hockey,u nonhockey people hockey babe ruth died brodie howe beyond myth legend hockey lost mr hockey
2749,2749,2750,0,#lonewolf who'll probably snap day! go #kill something #hate #merchant,#lonewolf who'll probably snap day! go #kill something #hate #merchant
2750,2750,2751,1,happened far often,happened far often
2751,2751,2752,0,finding dry less his,finding dry less his
2752,2752,2753,0,#isitok question bringing life world,#isitok question bringing life world
2753,2753,2754,0,- - #never become #life pulls u back 🐦 🐦 #lion also take one #step back wants go #lon…,- - #never become #life pulls u back :bird: :bird: #lion also take one #step back wants go #lon…
2754,2754,2755,0,bitch right beside needs video ? 😂😂😎 glad all nun the all would got he,bitch right beside needs video ? :face_with_tears_of_joy::face_with_tears_of_joy::smiling_face_with_sunglasses: glad all nun the all would got he
2755,2755,2756,0,wait go see finding dorr😊💯👌✨,wait go see finding dorr:smiling_face_with_smiling_eyes::hundred_points::OK_hand::sparkles:
2756,2756,2757,0,#bihday #d'banj long live #king,#bihday #d'banj long live #king
2757,2757,2758,0,"#flagday #flag #day # #( #photos) buy things ""flag day "" …","#flagday #flag #day # #( #photos) buy things ""flag day "" …"
2758,2758,2759,0,*works marvelous years*,*works marvelous years*
2759,2759,2760,0,foresee days #officialmbmusic drops 💜🙏✨😍,foresee days #officialmbmusic drops :purple_heart::folded_hands::sparkles::smiling_face_with_heart-eyes:
2760,2760,2761,0,save thanksgiving #thanksgiving,save thanksgiving #thanksgiving
2761,2761,2762,0,blame person u one #islamispeace #orlando #prayfororlando #tragedy,blame person u one #islamispeace #orlando #prayfororlando #tragedy
2762,2762,2763,0,finally found way delete old tweets! might find useful well #deletetweets,finally found way delete old tweets! might find useful well #deletetweets
2763,2763,2764,0,#made fathers day,#made fathers day
2764,2764,2765,0,long long owner happy of ebook - #hong #kong #owner,long long owner happy of ebook - #hong #kong #owner
